"YEAR";"T.SUM";"PHASE";"DOY"
2014;9822,02140948233;24;219
2014;9143,96357571294;24;209
2014;9538,94184008995;24;210
2014;8595,16156608312;24;207
2014;9250,73118711295;24;217
2014;8843,53783060531;24;207
2014;8928,43940992073;24;209
2014;9136,66067223946;24;213
2014;9561,06976961089;24;213
2014;8504,21019480506;24;206
2014;9391,70689507067;24;213
2014;8040,10375519186;24;204
2014;8051,80385464377;24;207
2014;8487,96335402293;24;210
2014;9141,77975902327;24;214
2014;8176,56610426232;24;206
2014;8186,90898918813;24;204
2014;8191,23448193357;24;206
2014;8946,90687911567;24;208
2014;8984,1623479682;24;213
2014;7526,85981784105;24;201
2014;9165,0466672596;24;214
2014;7882,91948471784;24;206
2014;8930,42510957973;24;213
2014;8871,05855016482;24;210
2014;9625,7139945142;24;220
2014;8582,02361093134;24;209
2014;8532,49686543305;24;214
2014;8928,57148952958;24;211
2014;8928,43950161987;24;219
2014;8442,91500106957;24;211
2014;8832,48175075981;24;212
2014;9091,22466127556;24;211
2014;8272,31672616152;24;205
2014;7788,24789085259;24;208
2014;8328,49897812966;24;207
2014;9150,12203938712;24;216
2014;9246,32762254283;24;218
2014;9039,7170194525;24;214
2014;8787,57815055228;24;208
2014;7936,87239978853;24;206
2014;9113,65103936547;24;215
2014;8548,33901343525;24;211
2014;9700,48738418145;24;214
2014;10030,3411394512;24;214
2014;8088,27323520706;24;204
2014;8905,61919668767;24;210
2014;7563,78707608254;24;203
2014;9771,37948893112;24;212
2014;9752,95667722299;24;219
2014;8778,30365010826;24;211
2015;14004,2990556483;10;283
2015;13282,9201277111;10;271
2015;14101,7361612482;10;284
2015;13859,5367888371;10;278
2015;12489,5573832121;10;291
2015;12231,5983249755;10;275
2015;13871,8970314075;10;275
2015;11733,197698478;10;274
2015;13174,3583929715;10;283
2015;12860,9660426448;10;290
2015;11729,2197837556;10;264
2015;13554,0089396147;10;286
2015;12531,2167346745;10;283
2015;12644,7536656779;10;285
2015;16432,9682754241;10;279
2015;12213,6556501392;10;276
2015;12494,7628346911;10;270
2015;12449,6645256233;10;279
2015;12182,0316699405;10;288
2015;14749,2797465702;10;283
2015;12938,4520490261;10;278
2015;13436,2041422691;10;284
2015;12813,7311895888;10;279
2015;14319,6863004052;10;290
2015;12664,4722380838;10;271
2015;12833,4006570344;10;286
2015;12139,019610751;10;264
2015;12667,0129603325;10;273
2015;13900,8266932034;10;271
2015;15365,6659600282;10;285
2015;13898,1904737699;10;282
2015;11960,236884959;10;290
2015;12485,503159711;10;285
2015;12352,8583212443;10;289
2015;12880,253118379;10;283
2015;13472,7984677868;10;278
2015;14776,6667286049;10;288
2015;12298,3530204225;10;283
2015;12882,9243946779;10;289
2015;13470,039801407;10;292
2015;13110,6825230065;10;290
2015;15185,5004558817;10;292
2015;13250,2248787759;10;279
2015;12536,7317325721;10;276
2015;13962,4789444134;10;282
2015;12606,3189541459;10;270
2015;13003,5289630758;10;269
2015;11968,5539521596;10;272
2015;12843,4947870648;10;279
2015;13771,1932311203;10;273
2015;13351,8101272517;10;281
2015;13364,061481235;10;285
2015;13436,1527687562;10;278
2015;13805,7856921356;10;283
2015;13906,7748244683;10;286
2015;12013,1675645292;10;275
2015;12385,8779507281;10;292
2015;13721,9863628429;10;272
2015;13819,6310640963;10;290
2015;12277,4561499438;10;275
2015;13759,098794131;10;292
2015;14809,545280953;10;278
2015;13034,4810135516;10;269
2015;13234,07061791;10;273
2015;14733,3723089343;10;282
2015;13010,4980633052;10;289
2015;13163,2470672213;10;273
2015;15084,3413465816;10;288
2015;14230,1175838291;10;283
2015;13750,2802056168;10;285
2015;12864,695355245;10;285
2015;12174,9304490601;10;285
2015;15600,4720169801;10;292
2015;12927,0108286897;10;285
2015;12706,7700812521;10;275
2015;11801,0108001334;10;283
2015;12084,7591680982;10;278
2015;13413,9880988486;10;286
2015;12151,8930156319;10;287
2015;13417,7397749826;10;282
2015;11935,6343605927;10;275
2015;13086,0361028766;10;285
2015;13636,5542835519;10;287
2015;14155,1420193739;10;283
2015;12825,9720115374;10;274
2015;11971,8097057096;10;274
2015;12563,9456147597;10;275
2015;14000,0900096467;10;292
2015;12793,5719846806;10;265
2015;13651,3461874443;10;271
2015;13303,6274944732;10;278
2015;14518,2456475316;10;282
2015;12560,8167292451;10;282
2015;12145,5100622817;10;276
2015;12894,2185195813;10;280
2015;12009,865198762;10;281
2015;12546,3175073061;10;283
2015;12670,5724937738;10;271
2015;13247,0205883606;10;276
2015;15117,6785665539;10;290
2015;12372,1482411302;10;293
2015;13158,5936395227;10;279
2015;12077,3733037949;10;286
2015;13261,6322830396;10;275
2015;14293,8391587007;10;274
2015;13132,6407053967;10;279
2015;12392,9138371467;10;285
2015;12174,592477646;10;280
2015;12750,9588049772;10;275
2015;15389,501420883;10;281
2015;13257,2670352233;10;285
2015;13638,9593924653;10;273
2015;12992,4970178243;10;275
2015;13135,3513245482;10;283
2015;13754,7304027928;10;270
2015;14519,4553054453;10;283
2015;13431,1447522938;10;282
2015;12426,4189346624;10;275
2015;12290,2474308729;10;273
2015;12224,1165127862;10;271
2015;13185,0807013753;10;275
2015;13316,8161927132;10;276
2015;12605,0833560566;10;285
2015;12817,074894488;10;293
2015;12952,2094676494;10;280
2015;13350,8973176838;10;272
2015;12410,4814997666;10;286
2015;13448,4746649789;10;281
2015;12225,425935439;10;291
2015;13726,1273043468;10;296
2015;14469,0083776501;10;278
2015;14004,1915434003;10;275
2015;14401,1090102412;10;281
2015;14041,5782124829;10;283
2015;13490,6147464876;10;274
2015;13772,9073817757;10;278
2015;11555,20410896;10;261
2015;14757,6148719992;10;286
2015;13445,6790788961;10;271
2015;13807,1092864607;10;287
2015;12298,96093245;10;271
2015;13103,4207965644;10;283
2015;14126,4736718335;10;290
2015;12490,0301783628;10;275
2015;13258,9717076567;10;280
2015;13371,2298740646;10;275
2015;11695,3481476689;10;276
2015;12465,9330958046;10;273
2015;15660,8190506386;10;278
2015;14339,1700279092;10;290
2015;13694,8584978239;10;278
2015;11879,3572743463;10;280
2015;12141,8000939005;10;286
2015;12873,7525845382;10;274
2015;14719,4587906616;10;292
2015;13660,7408036208;10;269
2015;12932,8159062398;10;281
2015;14786,2888665209;10;270
2015;13730,0748101466;10;273
2015;11838,8862575775;10;288
2015;12219,0295224463;10;281
2015;13464,5491701224;10;283
2015;14414,155642903;10;291
2015;12355,8634862344;10;295
2015;12303,2217225144;10;264
2015;14961,4541540621;10;280
2015;13386,7219971731;10;275
2015;12091,9737159954;10;282
2015;12866,3297080409;10;275
2015;13049,8389490778;10;287
2015;12598,3936628658;10;268
2015;14175,2482372449;10;278
2015;12568,1517419056;10;271
2015;12664,2663829924;10;292
2015;11587,9163216616;10;272
2015;12040,615987426;10;291
2015;13956,8424586419;10;276
2015;12239,6660123161;10;269
2015;11990,8585239694;10;283
2015;12454,8076734887;10;281
2015;12669,6233577521;10;275
2015;12947,5016580751;10;295
2015;11771,1630627567;10;289
2015;12652,4853588734;10;272
2015;12655,7089623543;10;271
2015;12306,2220621967;10;276
2015;12345,3413529096;10;278
2015;12520,4279284807;10;278
2015;11909,1996506127;10;273
2015;12006,295939652;10;269
2015;12123,7012671174;10;284
2015;12164,649445303;10;287
2015;12414,7628160569;10;287
2015;12566,4334138841;10;284
2015;12636,8826750653;10;266
2015;12600,0977956411;10;274
2015;12805,0559567844;10;296
2015;13978,459130625;10;294
2015;13159,0461458553;10;294
2015;11680,8107971797;10;278
2015;12328,94024483;10;288
2015;12770,9525398571;10;295
2015;11553,4186466274;10;272
2015;12226,6968630524;10;275
2015;11513,1994680916;10;261
2015;12273,2506567754;10;278
2015;12469,0092306494;10;273
2015;12755,5256637126;10;275
2015;12091,5373811889;10;278
2015;12962,8967014767;10;285
2015;12269,9822419428;10;286
2015;11898,2029349681;10;278
2015;12296,7895626857;10;292
2015;12331,6465820075;10;283
2015;12335,1027513572;10;277
2015;12212,8698635631;10;277
2015;12440,2011593087;10;294
2015;12680,7444582466;10;283
2015;12341,1766611576;10;283
2015;12539,7510046115;10;269
2015;12277,1306778604;10;293
2015;13423,8741972719;10;283
2015;12207,2968025319;10;278
2015;13478,2085072166;10;283
2015;12683,311408269;10;287
2015;11920,5327826953;10;261
2015;12054,4949710332;10;271
2015;13029,5082982499;10;286
2015;12730,8152179992;10;267
2015;13680,3974685016;10;281
2015;12621,1905413265;10;275
2015;12528,4845546641;10;269
2015;12463,9508502438;10;271
2015;13417,1117077813;10;272
2015;12600,2061895217;10;267
2015;13940,6531036033;10;293
2015;12580,141962686;10;285
2015;12897,097313475;10;269
2015;12712,7437446259;10;264
2015;11834,9532585877;10;269
2015;12083,234624489;10;275
2015;12492,4739651261;10;276
2015;12865,9421572028;10;278
2015;11956,8421564393;10;270
2015;12882,0626627152;10;265
2015;12951,9753926361;10;271
2015;13415,6356203233;10;284
2015;13349,3783883911;10;289
2015;12301,1680526828;10;276
2015;12637,2787076975;10;280
2015;11454,5535755102;10;275
2015;12036,3823383567;10;292
2015;12040,7365171836;10;275
2015;12660,7367871795;10;280
2015;13195,3400544914;10;275
2015;12213,6640609914;10;277
2015;13140,8493863377;10;278
2015;12223,7805868446;10;279
2015;11851,3647322686;10;278
2015;11563,8619640133;10;275
2015;13348,567342305;10;294
2015;11578,9410297378;10;273
2015;13212,9174588974;10;269
2015;11485,5648763921;10;275
2015;12393,4750213064;10;273
2015;12281,4089408384;10;288
2015;12037,104618304;10;270
2015;12510,0106463722;10;278
2015;13488,9719080207;10;273
2015;12587,2254662154;10;276
2015;12570,8808434719;10;288
2015;13118,6104501797;10;285
2015;13295,9842509233;10;268
2015;12759,1676965696;10;293
2015;13410,5325455744;10;273
2015;13769,6068981235;10;290
2015;11933,8727756431;10;267
2015;12626,6181682797;10;273
2015;11807,2686944337;10;271
2015;12408,1187145974;10;268
2015;12975,2035689836;10;285
2015;14012,420727447;10;274
2015;12491,9838953798;10;271
2015;13728,0520421951;10;280
2015;11449,6319390759;10;268
2015;11897,5945334768;10;278
2015;11676,899083981;10;273
2015;12141,3003663667;10;278
2015;12424,7229496367;10;278
2015;12416,9972071205;10;285
2015;12304,1116608072;10;273
2015;11971,2138820532;10;285
2015;12830,6767882856;10;280
2015;12829,5571532005;10;278
2015;12091,5081672651;10;275
2015;12757,8829897038;10;278
2015;12514,2079796408;10;274
2015;12177,7877349985;10;285
2015;12872,3928380666;10;286
2015;13783,0545692616;10;278
2015;11879,8187404395;10;281
2015;12373,3197471037;10;269
2015;11873,3884076874;10;293
2015;12278,3215019098;10;281
2015;13656,9100643848;10;278
2015;13004,506030964;10;278
2015;12047,2540646332;10;275
2015;11982,8391065495;10;284
2015;11857,49595777;10;274
2015;12264,8782519909;10;287
2015;12604,3784870417;10;275
2015;12032,4830428814;10;279
2015;12485,0569005039;10;278
2015;11492,8947788052;10;277
2015;11864,7666307405;10;296
2015;12018,3822195864;10;278
2015;12383,4463917602;10;263
2015;12491,1199300173;10;286
2015;12361,666887213;10;275
2015;12267,5330773931;10;275
2015;12650,1528834747;10;279
2015;12203,3937278375;10;294
2015;12453,6392156793;10;265
2015;12518,7843217872;10;273
2015;12857,8662801876;10;284
2015;12131,0316784261;10;274
2015;12720,0823215388;10;286
2015;11630,0370944529;10;286
2015;12991,7632980083;10;286
2015;13571,8422967842;10;273
2015;13642,8139832227;10;266
2015;12092,1907815589;10;270
2015;12733,4969846369;10;278
2015;12022,3668112846;10;285
2015;12219,0400622089;10;278
2015;12065,8118741959;10;282
2015;11786,8737140837;10;283
2015;11980,0775674602;10;293
2015;12461,6816931175;10;285
2015;11885,4229752575;10;261
2015;12954,9751622445;10;275
2015;11583,2266299814;10;283
2015;12069,2616343544;10;273
2015;11586,4787699098;10;275
2015;12061,5839707543;10;271
2015;11533,0739238182;10;294
2015;11931,2875821438;10;288
2015;11796,0993047127;10;274
2015;11735,4581565616;10;283
2015;12442,0674909054;10;276
2015;12022,3120544328;10;271
2015;11818,1331608998;10;277
2015;12309,2285658614;10;281
2015;11982,5443287627;10;285
2015;12290,5663645269;10;261
2015;11703,0082119793;10;293
2015;11887,9839205748;10;273
2015;11854,9926135005;10;274
2015;11609,3794222269;10;271
2015;11810,5840038989;10;287
2015;11854,7524551029;10;268
2015;11467,8907688023;10;275
2015;11372,6295905143;10;273
2015;11300,2011240925;10;268
2015;11079,2048791277;10;263
2015;183,81914697498;12;297
2015;428,881979414745;12;283
2015;258,480542167828;12;292
2015;395,946926315447;12;283
2015;258,582341166867;12;285
2015;159,621394735837;12;308
2015;256,022434509081;12;290
2015;299,401076103295;12;289
2015;239,216299679527;12;293
2015;387,583451075071;12;285
2015;234,257564866229;12;302
2015;214,807593165532;12;295
2015;276,94301657916;12;290
2015;252,543226677306;12;298
2015;176,462823304991;12;303
2015;365,929631434817;12;288
2015;167,072026837178;12;303
2015;315,718543192054;12;287
2015;381,666636376232;12;283
2015;242,238188892595;12;305
2015;335,439283374506;12;285
2015;244,245615514534;12;311
2015;221,259642182121;12;293
2015;200,113611904963;12;302
2015;313,350636386461;12;299
2015;190,255092238227;12;312
2015;182,247574844631;12;307
2015;136,377683883978;12;307
2015;324,513358293693;12;278
2015;265,573889357749;12;287
2015;470,99946856996;12;286
2015;244,691993219326;12;299
2015;339,63842382961;12;285
2015;258,007226751957;12;295
2015;192,106899552678;12;306
2015;265,67239375583;12;290
2015;132,206945382593;12;309
2015;272,86930826106;12;291
2015;172,444382946601;12;304
2015;194,273037147559;12;293
2015;281,978651296991;12;293
2015;326,137119612266;12;283
2015;231,727692483527;12;299
2015;264,391847843639;12;294
2015;236,822171158154;12;292
2015;176,356845532346;12;312
2015;257,211191806948;12;306
2015;211,212393326135;12;306
2015;301,407972062976;12;283
2015;281,000755079318;12;291
2015;205,416654211068;12;291
2015;261,908875992371;12;303
2015;262,409352540063;12;295
2015;347,905592849835;12;288
2015;235,513427999092;12;287
2015;260,966496190845;12;288
2015;205,633537729739;12;307
2015;374,825956379;12;278
2015;382,177731862398;12;282
2015;244,614573924875;12;297
2015;204,774838235617;12;305
2015;250,996715380607;12;288
2015;195,810049928445;12;304
2015;146,061722369152;12;308
2015;368,397185288538;12;283
2015;370,882212038777;12;285
2015;277,548217947946;12;287
2015;248,658787696247;12;297
2015;323,853960086136;12;283
2015;475,84789443771;12;284
2015;223,433460296869;12;300
2015;275,660912809934;12;286
2015;323,942291191078;12;286
2015;257,846403115001;12;291
2015;219,27705170002;12;310
2015;306,569563064223;12;281
2015;85,5464654420098;12;308
2015;138,531390661672;12;293
2015;134,474592864846;12;307
2015;236,302863104792;12;287
2015;305,460944254418;12;285
2015;356,448004622751;12;281
2015;341,00959585509;12;288
2015;238,55273685982;12;290
2015;445,782335266692;12;277
2015;333,895692065724;12;281
2015;392,530677751382;12;285
2015;328,457644584639;12;282
2015;242,200710856831;12;275
2015;190,002694403157;12;297
2015;308,585951818093;12;290
2015;245,66007695429;12;286
2015;286,16810598406;12;288
2015;268,995777059583;12;287
2015;228,348802833785;12;307
2015;224,006873125613;12;290
2015;276,242582065974;12;285
2015;281,275536409909;12;290
2015;247,637126291586;12;294
2015;296,04862734335;12;287
2015;233,728677934464;12;309
2015;500,971380091472;12;281
2015;286,009904868066;12;278
2015;179,994233395633;12;303
2015;171,492935325105;12;309
2015;311,343352953707;12;276
2015;235,894489096347;12;295
2015;306,765588376245;12;288
2015;317,586655144257;12;285
2015;436,506236524072;12;286
2015;223,982004721102;12;287
2015;412,845909905788;12;284
2015;304,969431649288;12;282
2015;253,245070612303;12;291
2015;378,535381849069;12;286
2015;314,525884038477;12;287
2015;301,046400960733;12;284
2015;220,081184022687;12;292
2015;281,660309984267;12;286
2015;153,159683251795;12;308
2015;303,901239577833;12;276
2015;401,162565613568;12;285
2015;395,949783262631;12;283
2015;266,417251002421;12;290
2015;295,863594422265;12;284
2015;254,146578431715;12;280
2015;222,51174057347;12;289
2015;225,740625090964;12;292
2015;276,780871806959;12;282
2015;327,247163614902;12;281
2015;232,119271779799;12;291
2015;147,197712803019;12;303
2015;218,36660895786;12;301
2015;213,021329055737;12;275
2015;279,301785979643;12;282
2015;259,109025731361;12;301
2015;105,207683108191;12;306
2015;341,050377435277;12;310
2015;333,794459564109;12;304
2015;141,872995820416;12;298
2015;292,431772204557;12;308
2015;312,261004420659;12;288
2015;266,705602492518;12;286
2015;349,695003282718;12;284
2015;203,050547676042;12;290
2015;296,917138545894;12;285
2015;249,652776343344;12;302
2015;399,31919718303;12;310
2015;235,291970667695;12;293
2015;365,049840981131;12;280
2015;228,567348934463;12;310
2015;248,152124456626;12;294
2015;241,366242922972;12;296
2015;498,045999128305;12;275
2015;265,399352261294;12;281
2015;322,376465637323;12;278
2015;268,300378010715;12;298
2015;314,674120101493;12;279
2015;166,620564507409;12;278
2015;202,952224752699;12;279
2015;167,196405779772;12;305
2015;375,460886349183;12;284
2015;234,287613891468;12;301
2015;265,05950284827;12;278
2015;352,979843568697;12;281
2015;272,259280673572;12;284
2015;261,466680986636;12;285
2015;203,975667502934;12;291
2015;340,080037920194;12;283
2015;237,031037795116;12;275
2015;207,667062602066;12;311
2015;357,972645413097;12;286
2015;305,506635082534;12;278
2015;273,864625435648;12;293
2015;277,064061526792;12;290
2015;264,239656592819;12;290
2015;320,852403234227;12;298
2015;269,078926058126;12;284
2015;156,684295274651;12;303
2015;262,597210557103;12;284
2015;154,813741647831;12;307
2015;343,650081609736;12;288
2015;253,206654226913;12;292
2015;301,78910891786;12;274
2015;265,418570255483;12;289
2015;234,312582063922;12;294
2015;222,741769303727;12;295
2015;227,300859858756;12;296
2015;266,001618065478;12;283
2015;275,29178540702;12;306
2015;294,582411947466;12;289
2015;213,970926455288;12;277
2015;257,984258188353;12;288
2015;325,635874439142;12;281
2015;198,351399394108;12;300
2015;292,668848725021;12;280
2015;236,842949866946;12;290
2015;256,070805590641;12;285
2015;302,675204273492;12;288
2015;138,053687917076;12;297
2015;393,611419487768;12;281
2015;255,169636388673;12;305
2015;295,795918179002;12;289
2015;208,213503737844;12;303
2015;346,83918539873;12;285
2015;316,018091594658;12;278
2015;322,742215732389;12;283
2015;196,209718962127;12;295
2015;198,471676175146;12;297
2015;269,029035172655;12;281
2015;272,818025089565;12;287
2015;331,648727047442;12;285
2015;153,08289661361;12;274
2015;281,822065391895;12;295
2015;253,975797360114;12;280
2015;295,646699861377;12;277
2015;282,470543426264;12;296
2015;291,403981171952;12;286
2015;177,44269605817;12;288
2015;163,560318271286;12;291
2015;279,363664633399;12;287
2015;183,092966569047;12;287
2015;201,091335078145;12;297
2015;380,097116314756;12;281
2015;194,230319776197;12;304
2015;259,727923997171;12;295
2015;225,637473792576;12;292
2015;233,820642057485;12;286
2015;218,398798631277;12;291
2015;279,736348161;12;287
2015;142,632934235111;12;301
2015;269,18754669182;12;287
2015;240,327905615401;12;292
2015;267,228812177107;12;294
2015;214,466143352343;12;309
2015;279,252672820131;12;295
2015;419,703356692774;12;274
2015;369,013738147372;12;275
2015;224,31189013265;12;311
2015;159,257954359444;12;302
2015;263,934763764047;12;291
2015;291,746869389569;12;290
2015;237,602210939755;12;295
2015;248,354100017931;12;311
2015;396,631178368666;12;277
2015;299,253476054281;12;311
2015;341,980678744515;12;277
2015;303,549652602662;12;286
2015;220,718368776065;12;287
2015;291,776240083641;12;285
2015;209,791722480873;12;304
2015;209,091574836776;12;291
2015;234,828661448216;12;288
2015;455,427503706981;12;284
2015;314,773509913603;12;283
2015;209,327067510092;12;289
2015;284,042412822869;12;312
2015;143,84433309893;12;295
2015;241,371448268312;12;290
2015;445,514280416721;12;275
2015;305,642007451686;12;283
2015;216,313747620883;12;288
2015;321,26269905632;12;282
2015;258,117838041662;12;282
2015;246,955217806264;12;309
2015;239,877669117684;12;284
2015;252,985903500659;12;286
2015;151,381840996165;12;288
2015;278,48265561916;12;287
2015;163,141542686935;12;290
2015;207,119814465834;12;306
2015;181,018592681844;12;296
2015;264,648524287512;12;297
2015;362,684917419513;12;283
2015;85,8749795215397;12;274
2015;221,292049758041;12;308
2015;296,653070085012;12;284
2015;290,698473813231;12;286
2015;208,226279831786;12;278
2015;244,576571414005;12;283
2015;268,927678632833;12;281
2015;203,176892552452;12;304
2015;284,151920441234;12;291
2015;291,55353351059;12;283
2015;207,508904101788;12;291
2015;368,289670313308;12;280
2015;230,999377104862;12;282
2015;275,23710227264;12;288
2015;260,047587447556;12;287
2015;275,781204158395;12;283
2015;260,246968152745;12;284
2015;274,010523643563;12;289
2015;251,598071045041;12;292
2015;274,680151713725;12;290
2015;292,598980549121;12;283
2015;236,646640585292;12;280
2015;222,91930219433;12;287
2015;396,245824040003;12;280
2015;265,402869338114;12;282
2015;357,034653876016;12;274
2015;319,5375068338;12;283
2015;368,601211035202;12;282
2015;287,092147058407;12;292
2015;279,226934971277;12;287
2015;418,301068304716;12;282
2015;350,342592342897;12;288
2015;1558,71367636161;15;118
2015;1668,29996862927;15;120
2015;1727,75391461006;15;110
2015;1699,0325802385;15;114
2015;1001,77706670426;15;117
2015;1133,26976530661;15;98
2015;1350,53986418692;15;128
2015;1827,39029216549;15;128
2015;1256,21868813591;15;114
2015;1301,73506556052;15;121
2015;1492,55088709507;15;115
2015;1409,63190765063;15;108
2015;1468,46730059823;15;116
2015;1860,74448698835;15;122
2015;2033,22256298274;15;130
2015;1200,65700942572;15;130
2015;1518,6392573937;15;113
2015;1204,86714131482;15;115
2015;1478,51177392223;15;114
2015;2026,42223668027;15;128
2015;1392,5840796977;15;120
2015;1075,01261553273;15;113
2015;2313,7492828309;15;117
2015;1488,25813531199;15;116
2015;1378,61999970355;15;109
2015;1258,98369576032;15;103
2015;1410,10327135091;15;113
2015;1885,75879309375;15;110
2015;1815,38318181221;15;101
2015;1632,07170682516;15;102
2015;1175,85029306433;15;101
2015;1985,04293189664;15;129
2015;1640,83219090345;15;124
2015;1171,38243916702;15;110
2015;1323,24934475165;15;106
2015;1984,06929301639;15;115
2015;1276,73190622779;15;115
2015;1486,96560992968;15;119
2015;1613,47633215808;15;114
2015;2179,45894674371;15;112
2015;1415,88016949321;15;110
2015;1655,27290756713;15;113
2015;1750,50680010937;15;108
2015;1548,47576051941;15;115
2015;1575,53892657228;15;112
2015;1330,11431499911;15;110
2015;1449,19694526213;15;102
2015;1440,74199269976;15;119
2015;1776,45776568463;15;115
2015;1938,14309618801;15;118
2015;1862,78637441426;15;125
2015;1995,27444220167;15;106
2015;1442,57316704308;15;105
2015;1958,72284173181;15;126
2015;2030,29132659384;15;109
2015;2239,4713762672;15;130
2015;1483,34201387357;15;119
2015;1095,94725029944;15;121
2015;1593,17315787761;15;106
2015;1909,37585363901;15;114
2015;1410,00095783957;15;102
2015;2120,81635403891;15;125
2015;1743,45732536897;15;97
2015;1322,99446704575;15;119
2015;1605,94305153256;15;121
2015;1577,76653046869;15;126
2015;1801,52389309023;15;117
2015;1691,22380728495;15;116
2015;1653,42886218525;15;125
2015;1370,84317427934;15;111
2015;1218,96583808301;15;110
2015;1392,73700571284;15;107
2015;1830,66276850868;15;118
2015;1905,53387693037;15;103
2015;1489,25483420515;15;114
2015;1916,73129490794;15;112
2015;1394,40985450875;15;114
2015;1636,63859173931;15;117
2015;1448,26312294237;15;111
2015;1558,1685622109;15;112
2015;1755,57013538734;15;111
2015;1871,04479906083;15;120
2015;2346,4936869362;15;115
2015;1726,60426844903;15;117
2015;1466,14875318262;15;120
2015;1392,57886200501;15;114
2015;1522,16513899893;15;112
2015;1894,00733207887;15;105
2015;1771,72253960361;15;123
2015;1081,02547116571;15;127
2015;2116,80057610161;15;122
2015;1894,92716227289;15;112
2015;1545,23970360598;15;119
2015;2158,30321605024;15;109
2015;1794,75446063972;15;103
2015;1926,34023535318;15;125
2015;1503,3099347262;15;117
2015;1705,02873797509;15;115
2015;1944,72298113826;15;107
2015;1324,46000024695;15;104
2015;1492,27372126565;15;119
2015;1453,53804988268;15;97
2015;1711,16083688145;15;113
2015;1690,05265956477;15;110
2015;1198,49231997886;15;109
2015;1636,81909847697;15;118
2015;2128,50236154737;15;114
2015;1885,31905317847;15;110
2015;1619,41418430183;15;107
2015;2050,17885796523;15;113
2015;1809,98977198374;15;106
2015;1358,40817943819;15;107
2015;1531,12923282791;15;114
2015;1432,38200076393;15;103
2015;1701,31922316689;15;130
2015;2263,01361112502;15;112
2015;1358,88571747362;15;103
2015;1271,46299822447;15;110
2015;1667,33585487187;15;114
2015;1694,2772052933;15;114
2015;1376,77097110798;15;112
2015;2040,97143590351;15;111
2015;1743,64422173924;15;112
2015;1381,32862373355;15;118
2015;1640,83756995546;15;103
2015;1309,20221083215;15;102
2015;1880,92091403386;15;122
2015;1733,67212492606;15;118
2015;1539,24094566176;15;100
2015;1432,0416440436;15;100
2015;2324,77224606941;15;121
2015;1397,90151712183;15;120
2015;1619,51864544124;15;102
2015;1274,97014742051;15;113
2015;1717,31472457184;15;125
2015;1569,7134441492;15;126
2015;1140,33920792532;15;125
2015;1392,19515321916;15;130
2015;1330,74244823402;15;102
2015;1424,6840956206;15;107
2015;1521,67617012162;15;116
2015;1564,400328288;15;118
2015;2105,85098461319;15;128
2015;1672,07849940304;15;107
2015;1942,5560921712;15;129
2015;1643,35736235056;15;129
2015;1954,99224525742;15;113
2015;1675,84571886197;15;130
2015;1217,06512530553;15;111
2015;1791,75665423722;15;120
2015;1836,78308424911;15;124
2015;1626,51271602168;15;111
2015;1451,85197943584;15;123
2015;1236,98021996478;15;111
2015;1737,69269031327;15;120
2015;1767,38443621039;15;128
2015;1556,18125118756;15;110
2015;1742,82351848895;15;124
2015;1245,16756465508;15;99
2015;2199,27282815047;15;116
2015;1962,55712305583;15;121
2015;1648,05581251396;15;100
2015;1567,75050650066;15;115
2015;1445,46125451479;15;110
2015;2197,71099347287;15;127
2015;1432,28214075314;15;110
2015;1678,27679177899;15;112
2015;1825,0629931782;15;118
2015;1688,11798400309;15;120
2015;1815,15646250182;15;114
2015;1628,03167773153;15;109
2015;1452,52480495239;15;103
2015;1538,54147451178;15;106
2015;1575,64558345176;15;121
2015;1714,0860597647;15;120
2015;1118,51465930647;15;115
2015;1670,22323533705;15;119
2015;1667,13859083011;15;110
2015;2035,82533894924;15;121
2015;1849,97652717654;15;110
2015;1424,3503604382;15;107
2015;1470,06230767641;15;105
2015;1232,2816896407;15;120
2015;1798,05822153411;15;119
2015;1441,13209045218;15;101
2015;1222,35576303491;15;115
2015;1543,46736367358;15;107
2015;1780,69453186249;15;119
2015;1820,86209753986;15;125
2015;1833,95701277272;15;108
2015;1479,40695557809;15;106
2015;2128,58479786557;15;124
2015;1400,06959076285;15;105
2015;2256,61140734411;15;127
2015;1724,87132624716;15;118
2015;1680,91548798179;15;109
2015;1344,3358494204;15;128
2015;1646,20884263375;15;107
2015;1902,75856896992;15;117
2015;1991,96308784681;15;124
2015;1655,26746537817;15;118
2015;1768,27895948515;15;109
2015;1613,6444199078;15;111
2015;1101,43417448817;15;112
2015;1456,97129898893;15;108
2015;1758,1666939787;15;109
2015;1500,80393184972;15;118
2015;1885,43520745502;15;110
2015;1413,03629924216;15;112
2015;1501,21561232096;15;113
2015;2058,66494700391;15;114
2015;1620,40526295479;15;108
2015;1960,71881254235;15;116
2015;1663,4311153211;15;130
2015;1756,14665852491;15;124
2015;1784,10093222624;15;123
2015;1362,90607586488;15;103
2015;1662,1682296278;15;102
2015;1778,89813981053;15;119
2015;1456,39203147145;15;105
2015;1752,25793890407;15;121
2015;1876,06152894782;15;113
2015;2190,96309151737;15;125
2015;2208,09384352848;15;115
2015;1798,00971586688;15;113
2015;1553,48678339086;15;129
2015;1645,17586877044;15;96
2015;1933,0033442022;15;117
2015;2017,05885862221;15;112
2015;1373,74549667231;15;116
2015;1614,69585030352;15;104
2015;1761,54210370822;15;112
